symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
CBAN,Colony Bankcorp Inc.,14.1,Financial Services,9992,118993538,0,14.75,11.1
CBI,Chicago Bridge & Iron Company N.V.,18.71,Industrials,3314221,1897543203,-12.23,35.45,9.55
CBO,,None,,0,0,0,18.75,0
CBL,CBL & Associates Properties Inc.,4.77,Real Estate,4187533,816093471,2.29,10.63,4
CBM,Cambrex Corporation,52.8,Healthcare,395425,1734312202,16.2,62.95,42.55
CBS,CBS Corporation Class B,55.39,Consumer Cyclical,4786607,21176927579,12.76,70.095,50.63
CBIO,Catalyst Biosciences Inc.,31.08,Healthcare,551269,318275455,-2.37,37,3.11
CDEV,Centennial Resource Development Inc.,18.77,Energy,1749263,5178399215,110.41,22.1397,14.1
CDMO,Avid Bioservices Inc.,2.49,Healthcare,300551,112579772,-2.68,5.78,2.24
CBT,Cabot Corporation,63.9,Basic Materials,502330,3949476693,18.63,68.63,50.21
CBU,Community Bank System Inc.,54.7,Financial Services,279858,2773071200,19.47,61.25,48.89
CBZ,CBIZ Inc.,17.85,Industrials,211808,979089154,20.52,18.325,13
CBAY,CymaBay Therapeutics Inc.,14.98,Healthcare,1117463,657084533,-14.69,15.25,2.77
CDNS,Cadence Design Systems Inc.,39.16,Technology,2463024,11057217600,36.26,46,29.99
CEQP,Crestwood Equity Partners LP,27.55,Utilities,296047,1936519006,-25.99,29.25,20
CCBG,Capital City Bank Group,24.52,Financial Services,18052,416007472,27.86,26.33,17.6801
CBSH,Commerce Bancshares Inc.,59.13,Financial Services,487456,6625520757,21.27,59.72,49.428574
CEIX,CONSOL Energy Inc.,32.57,Basic Materials,375596,910901768,0,41.89,19.51
CCCL,China Ceramics Co. Ltd.,1.95,Basic Materials,113313,6125885,0,4.28,1.25
CDTX,Cidara Therapeutics Inc.,6.95,Healthcare,79091,140655094,-2.04,8.8,5.6
CDMOP,Avid Bioservices Inc. 10.50% Series E Convertible Preferred Stock,24.6,Healthcare,2547,17395000,0,27,18.4
CC,Chemours Company (The),48.84,Basic Materials,1766409,9043364046,12.43,58.08,32.09
CEPU,Central Puerto S.A. American Depositary Shares (each represents ten),18.25,Utilities,0,365000000,0,19.2,15.6057
CE,Celanese Corporation Series A,102.49,Basic Materials,704427,13919949309,13.65,114,83.34
CBPX,Continental Building Products Inc.,27.2,Basic Materials,251433,1025848272,21.94,31,21
CDTI,Clean Diesel Technologies Inc.,1.38,Industrials,259620,21808052,-3.21,3.72,1.19
CBPO,China Biologic Products Holdings Inc.,80.85,Healthcare,186962,2232215220,18.01,120.46,72.21
CDLX,Cardlytics Inc.,18.5,Technology,0,361112952,0,19.4121,11.1
CDE,Coeur Mining Inc.,8.13,Basic Materials,3577227,1507647736,813,10.24,6.71
CCRC,China Customer Relations Centers Inc.,12.19,Industrials,273115,223621120,0,23.4,10.75
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,46.53,,79039,30296500,0,48.81,41.9901
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,45.31,,18205,0,0,47.44,40.92
CCRN,Cross Country Healthcare Inc.,13.62,Industrials,165899,496870008,21.28,16.38,11.07
CDK,CDK Global Inc.,70.25,Technology,1379779,9452732799,28.79,76.04,59.33
CDW,CDW Corporation,71.46,Technology,966415,10937869546,19.26,76.73,55.8
CCOI,Cogent Communications Holdings Inc.,44.1,Communication Services,254598,2026614442,122.5,54.85,37.85
CDR,Cedar Realty Trust Inc.,4.13,Real Estate,559099,379543783,7.37,6.29,4.01
CBH,AllianzGI Convertible & Income 2024 Target Term Fund of Beneficial Interest,9.24,Financial Services,88532,167964510,0,10.5,8.75
CBMG,Cellular Biomedicine Group Inc.,18.5,Healthcare,73797,320695317,0,22.75,5.05
CELP,Cypress Energy Partners L.P. representing limited partner interests,6.38,Energy,29300,73479940,16.26,14.23,5.55
CERCW,,0.447,,0,0,0,0.445,0
CELH,Celsius Holdings Inc.,5.49,Consumer Defensive,58855,250778221,-137.25,7,3.32
CELG,Celgene Corporation,95.26,Healthcare,8578130,71652248418,13.89,147.17,88.32
CELC,Celcuity Inc.,18,Healthcare,15909,181476900,0,22.73,11.1
CCCR,China Commercial Credit Inc.,1.41,Financial Services,517894,27036772,0,4,0.89
CELGZ,Celgene Corporation Contingent Value Right,0.59,Healthcare,16706,0,0,1.61,0.5001
CDR-C,Cedar Realty Trust Inc. 6.50% Series C Cumulative Redeemable Preferred Stock,22.04,Real Estate,22924,0,0,25.39,21.64
CDR-B,Cedar Realty Trust Inc. 7.25% Series B Cumulative Redeemable Preferred Stock,24.12,Real Estate,14231,136182213,0,26.06,23.73
CCXI,ChemoCentryx Inc.,9.47,Healthcare,215470,461820308,-15.78,10.795,5.42
CERC,Cerecor Inc.,4.04,Healthcare,348123,105261622,404,4.25,0.3401
CECE,CECO Environmental Corp.,4.48,Industrials,189664,155490268,6.79,12.25,4.0207
CDZI,Cadiz Inc.,14.1,Utilities,73414,321509046,-42.73,16.25,9.65
CECO,Career Education Corporation,11.9,Consumer Defensive,215454,822213792,49.58,13.9238,7.62
CHUBA,CommerceHub Inc. Series A Common Stock,19.87,Technology,164200,860705333,66.23,24.53,14.94
CHUBK,CommerceHub Inc.,19.04,Technology,209464,824752367,0,22.5,14.85
CHEF,The Chefs' Warehouse Inc.,20.2,Consumer Defensive,162356,574929915,53.16,21.8962,11.85
CIGI,Colliers International Group Inc.,64.55,Real Estate,35645,2427626545,25.21,69.2,45.45
CHEK,Check-Cap Ltd.,0.73,Healthcare,393611,14641550,-1.25,2.38,0.6
CHMI,Cherry Hill Mortgage Investment Corporation,17.13,Real Estate,124629,217918678,7.82,19.43,16.01
CHMG,Chemung Financial Corp,43.9,Financial Services,3552,211466300,0,56.825,35
CHMA,Chiasma Inc.,1.6,Healthcare,97487,37787785,0,2.95,1.25
CGNX,Cognex Corporation,55.77,Technology,1973220,9678942505,41.31,72.99,37.7775
CGNT,Cogentix Medical Inc.,2.88,Healthcare,55168,175408318,-19.2,3.34,1.55
CHA,China Telecom Corp Ltd ADS,44.57,Communication Services,113297,36071392400,0,53.775,43.68
CETV,Central European Media Enterprises Ltd.,4.65,Consumer Cyclical,186306,674081768,93,5.2,2.75
CHD,Church & Dwight Company Inc.,49.78,Consumer Defensive,2387005,12441283525,25.66,54.1799,43.21
CHFN,Charter Financial Corp.,19.8,Financial Services,32769,299613640,49.5,21.105,15.81
CHH,Choice Hotels International Inc.,80.5,Consumer Cyclical,218593,4555802510,28.65,82.85,59.6
CHI,Calamos Convertible Opportunities and Income Fund,10.92,Financial Services,366108,764654676,0,11.75,10.01
CHK,Chesapeake Energy Corporation,2.73,Energy,37195742,2480712384,4.55,6.59,2.53
CHL,China Mobile Limited,47.89,Communication Services,985215,196114175168,0,58.83,46.83
CHN,China Fund Inc. (The),22.46,Financial Services,28360,353131281,0,24.7617,15.9615
CHS,Chico's FAS Inc.,9.82,Consumer Cyclical,2719931,1255041653,12.28,15.5,6.96
CHT,Chunghwa Telecom Co. Ltd.,37.01,Communication Services,122468,28710311347,22.43,37.53,32.69
CHU,China Unicom (Hong Kong) Ltd,13.14,Communication Services,443685,40205935383,0,16.545,11.93
CHW,Calamos Global Dynamic Income Fund,9.29,Financial Services,236732,548174956,0,9.87,7.53
CHFS,CHF Solutions Inc.,3.15,Healthcare,617447,5702811,-0.02,101.706,2.87
CHY,Calamos Convertible and High Income Fund,11.74,Financial Services,256503,851584509,0,12.42,10.6
CHK-D,Chesapeake Energy Corporation Convertible Preferred,50.56,Energy,8170,129377984,0,63,45.99
CINF,Cincinnati Financial Corporation,77.19,Financial Services,668116,12651441000,28.17,81.98,68.49
CHNR,China Natural Resources Inc.,2.24,Basic Materials,37062,55800452,0,4.23,1.88
CGIX,Cancer Genetics Inc.,1.8,Healthcare,134946,43656896,-3.1,5.3,1.55
CIG.C,Comp En De Mn Cemig ADS American Depositary Receipts,2.1,Utilities,3287,2836493557,0,4.75,1.81
CINR,Ciner Resources LP representing Limited Partner Interests,27.75,Basic Materials,19864,547400857,13.41,29.75,22.606
CIFS,China Internet Nationwide Financial Services Inc.,45.06,Financial Services,183291,992362959,0,66.1,10.81
CETXW,Cemtrex Inc. Series 1 Warrant,0.32,,7916,0,0,1.44,0.2003
CHCO,City Holding Company,69.53,Financial Services,49037,1085921556,17.6,74.9,58.801
CHSCP,CHS Inc 8%  Cumulative Redeemable Preferred Stock,29.42,Consumer Defensive,15068,212773030,0,31.9906,28.89
CHCI,Comstock Holding Companies Inc.,1.68,Real Estate,257574,5994306,0,3.9,1.2
CHKR,Chesapeake Granite Wash Trust representing beneficial interests in the Trust,1.85,Energy,105879,108109375,0,3,1.75
CHCT,Community Healthcare Trust Incorporated,23.79,Real Estate,183947,430261134,16.41,30.64,22.2
CHSCM,CHS Inc Class B Reset Rate Cumulative Redeemable Preferred Stock Series 3,25.89,Consumer Defensive,40704,491910000,0,28.99,25.56
CHSCN,CHS Inc Preferred Class B Series 2 Reset Rate,26.56,Consumer Defensive,24949,445704000,0,29.9852,26.1601
CHSCO,CHS Inc Class B Cumulative Redeemable Preferred Stock,28.34,Consumer Defensive,25550,320219461,0,29.86,27.78
CHKE,Cherokee Inc.,1.425,Consumer Cyclical,57834,19880269,1.8,10.7,1.35
CHSP,Chesapeake Lodging Trust of Beneficial Interest,26.66,Real Estate,273698,1598029406,12.23,29.36,22.55
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,30.66,,3658,0,0,31.99,26.2099
CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,27.39,,10058,0,0,28.35,24.47
CFFN,Capitol Federal Financial Inc.,12.94,Financial Services,469978,1788763941,20.87,15.45,12.36
CFFI,C&F Financial Corporation,49.5,Financial Services,4654,172645556,0,65.05,43.125
CEVA,CEVA Inc.,35.45,Technology,251667,779012864,44.31,51.8,32.8
CHEKW,,0.286,,0,0,0,0.3199,0
CHUY,Chuy's Holdings Inc.,26.15,Consumer Cyclical,137589,442293177,27.53,32.1,18
CFR-A,Cullen/Frost Bankers Inc. Perpetual Preferred Series A,24.89,Financial Services,15145,0,0,25.96,24.11
CGEN,Compugen Ltd.,3.1,Healthcare,238123,158508444,-4.37,5.4,2.25
CIF,MFS Intermediate High Income Fund,2.82,Financial Services,90191,55358585,0,3.03,2.54
CGI,Celadon Group Inc.,4.35,Industrials,411420,123102407,435,9.2,1.3
CGO,Calamos Global Total Return Fund,14.47,Financial Services,36234,122488564,0,16.34,11.31
CGA,China Green Agriculture Inc.,1.42,Basic Materials,397762,54742796,2.15,2.11,1.19
CGG,CGG,3.9,Energy,42879,179346504,-0.12,9.649,3.26
CGBD,TCG BDC Inc.,18.1,Financial Services,125546,1132492583,20.57,20.3,16.76
CHDN,Churchill Downs Incorporated,263.55,Consumer Cyclical,167006,4071345437,37.6,264.3,141.8
CI,Cigna Corporation,193.81,Healthcare,1544508,47283244270,18.55,227.13,143.66
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,49.81,,104841,34846000,0,52.0247,41.9
CHKP,Check Point Software Technologies Ltd.,103.28,Technology,1782553,17141919069,21.08,119.2,95.03
CG,The Carlyle Group L.P.,23.3,Financial Services,810483,7812195768,6.71,25.9,15.45
CF,CF Industries Holdings Inc.,40.36,Basic Materials,3171329,9414375537,-155.23,43.98,25.04
CETXP,Cemtrex Inc. Series 1 Preferred Stock,5.5,Industrials,3033,0,0,9.504762,2.980953
CIBR,First Trust NASDAQ Cybersecurity ETF,24.71,,126458,429954049,0,24.84,20.59
CIL,VictoryShares International Volatility Wtd ETF,41.08,,2382,0,0,46.94,34.13
CHRW,C.H. Robinson Worldwide Inc.,92.62,Industrials,1885078,12941363584,26.61,100.18,63.41
CHSCL,CHS Inc Class B Cumulative Redeemable Preferred Stock Series 4,27.57,Consumer Defensive,50459,0,0,29.8957,27.15
CHRS,Coherus BioSciences Inc.,9.55,Healthcare,637611,560790650,-1.76,26.55,8.05
CHTR,Charter Communications Inc.,365.66,Communication Services,1565987,87212125900,170.87,408.83,308.3
CIC,Capitol Investment Corp. IV Class A,9.75,Industrials,59284,490546875,0,10.1,9.6
CIB,BanColombia S.A.,45.13,Financial Services,248846,10851813128,18.73,48.74,36.15
CIA,Citizens Inc. Class A ($1.00 Par),7.29,Financial Services,64831,365096526,0,10.17,5.86
CIG,Comp En De Mn Cemig ADS American Depositary Shares,2.48,Utilities,4164871,3212248971,24.8,3.84,1.89
CIEN,Ciena Corporation,23.23,Technology,2966213,3337676922,16.59,27.98,19.4001
CID,VictoryShares International High Div Volatility Wtd ETF,36.39,,6319,0,0,38,32.284
CII,Blackrock Capital and Income Fund Inc.,16.14,Financial Services,183466,712119396,0,17.08,14.04
CIM,Chimera Investment Corporation,17.64,Real Estate,1441185,3312955840,7.51,20.8999,15.77
CHGG,Chegg Inc.,19.57,Consumer Defensive,1145913,2146195715,-217.44,19.96,7.81
CIM-B,Chimera Investment Corporation 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,25.71,Real Estate,30155,0,0,26.47,24.41
CIM-A,Chimera Investment Corporation 8.00% Series A Cumulative Redeemable Preferred Stock,25.2,Real Estate,18448,0,0,26.7404,24.51
CHE,Chemed Corp,254.56,Healthcare,103835,4064305724,28.73,275.835,172.41
CHFC,Chemical Financial Corporation,57.82,Financial Services,328558,4122566000,18.53,59.83,43.61
CFC-B,Countrywide Capital V (New) 7.00% Capital Securities,25.76,Financial Services,82157,0,0,26.77,25.4223
CFBI,Community First Bancshares Inc.,11.3,Financial Services,10347,85182225,0,15,10.9888
CFBK,Central Federal Corporation,2.44,Financial Services,14392,56363352,0,2.75,1.76
CIDM,Cinedigm Corp,1.25,Consumer Cyclical,86506,43509999,-0.62,3,1.11
CETX,Cemtrex Inc.,2.62,Industrials,133360,27650228,5.04,5.83,2.37
CFRX,ContraFect Corporation,1.66,Healthcare,238352,121532410,-4.02,2.5,0.8
CERN,Cerner Corporation,64.22,Technology,2700775,21359400083,28.93,73.86,54.01
CFG,Citizens Financial Group Inc.,45.93,Financial Services,4957287,22543037048,17.46,48.23,31.51
CFA,VictoryShares US 500 Volatility Wtd ETF,49.82,,74135,9964000,0,52.005,41.741
CERS,Cerus Corporation,4.13,Healthcare,1953400,477240638,-7,5.43,1.93
CFX,Colfax Corporation,33.29,Industrials,996500,4102853581,20.18,43.29,31.5
CFMS,ConforMIS Inc.,1.45,Healthcare,890144,66016353,-1.17,6.01,1.15
CFR,Cullen/Frost Bankers Inc.,109.1,Financial Services,466463,6947721147,20.02,109.36,81.09
CIVB,Civista Bancshares Inc.,22.23,Financial Services,19411,226712099,16.47,23.76,18.82
CKH,SEACOR Holdings Inc.,44.46,Energy,101852,794026034,-8.4,72.12,31.9
CIVI,Civitas Solutions Inc.,12.7,Healthcare,169726,476844170,17.89,19.95,11.15
CLMT,Calumet Specialty Products Partners L.P.,7.45,Energy,285748,572076567,-6.01,9.95,3.4
CLIR,ClearSign Combustion Corporation,2.7,Industrials,225171,42527312,0,4.7,1.75
CLVS,Clovis Oncology Inc.,54.15,Healthcare,1345410,2726543364,-9.52,99.45,45.42
CLRBZ,Cellectar Biosciences Inc. Series A Warrants,0.51,,10882,0,0,1,0.39
CNACR,Constellation Alpha Capital Corp. Right,0.3,,15762,0,0,0.483,0.25
CNAT,Conatus Pharmaceuticals Inc.,5.12,Healthcare,487194,153627965,-6.32,9.4,3.88
CLRBW,Cellectar Biosciences Inc. Warrants,0.34,,1835,0,0,0.7866,0.08
CNACW,Constellation Alpha Capital Corp. Warrant,0.25,,20966,0,0,0.3,0.19
CLSN,Celsion Corporation,2.2,Healthcare,339103,39014877,-0.46,6.06,1.24
CNAC,Constellation Alpha Capital Corp.,9.73,Industrials,28701,180852800,0,9.9,9.55
CLNE,Clean Energy Fuels Corp.,1.46,Energy,1428378,220584915,-3.95,3.12,1.39
CLNC,Colony NorthStar Credit Real Estate Inc. Class A,19.2,Real Estate,0,0,0,22,17.66
CLNS,Colony NorthStar Inc.,8.4,Real Estate,7524462,4588653443,7.18,14.74,8.04
CIVBP,Civista Bancshares Inc. Depositary Shares Each Representing a 1/40th Interest in a 6.50% Noncumulative Redeemable Convertible Perpetual Preferred Share Series B,69.99,Financial Services,187,0,0,78.56,60.51
CLWT,Euro Tech Holdings Company Limited,2.7,Industrials,39658,5964204,0,5.65,2.55
CLFD,Clearfield Inc.,12.25,Technology,30931,169268773,43.75,17.65,11
CLSD,Clearside Biomedical Inc.,6.44,Healthcare,181343,163205346,-3.04,10.36,5.3
CMO-E,Capstead Mortgage Corporation Pfd Ser E,25.065,Real Estate,58817,0,0,25.85,24.12
CMO,Capstead Mortgage Corporation,8.86,Real Estate,961531,851487305,14.52,11.41,8.17
CMPR,Cimpress N.V,157.94,Consumer Cyclical,391767,4843300541,-394.85,167.69,78.8
CIO-A,City Office REIT Inc. 6.625% Series A Cumulative Redeemable Preferred Stock,23.71,Real Estate,22958,592660793,0,26.47,23.65
CMI,Cummins Inc.,165.6,Industrials,1585502,27437160110,15.58,194.18,143.8301
CMG,Chipotle Mexican Grill Inc.,305.63,Consumer Cyclical,1528230,8536329031,46.38,499,247.515
CME,CME Group Inc.,162.38,Financial Services,1741219,55257020260,34.11,165.35,114.8176
CMD,Cantel Medical Corp.,114.53,Healthcare,130302,4788022512,109.08,116.79,69.21
CMC,Commercial Metals Company,25.97,Basic Materials,1790309,3028926470,34.17,26.25,17.05
CMA,Comerica Incorporated,97.82,Financial Services,1599005,16904596419,20.72,99.03,64.04
CMU,MFS Municipal Income Trust,4.42,Financial Services,65397,125153418,0,4.89,4.38
CMS,CMS Energy Corporation,44.2,Utilities,3228418,12482981945,20.37,50.85,40.48
CMP,Compass Minerals Intl Inc,62.8,Basic Materials,373112,2124367063,22.84,78.75,59.7197
CLCT,Collectors Universe Inc.,15.56,Industrials,79522,140292741,67.65,30.82,14.87
CMSSW,CM Seven Star Acquisition Corporation Warrant,0.23,,18336,0,0,0.33,0.15
CMSSU,CM Seven Star Acquisition Corporation Unit,10.06,Industrials,32830,0,0,10.07,9.93
CMSSR,CM Seven Star Acquisition Corporation Right,0.26,,23184,0,0,0.4025,0.0131
CLUB,Town Sports International Holdings Inc.,6.3,Consumer Cyclical,49110,168090867,-13.12,7.15,3.15
CLLS,Cellectis S.A.,32.65,Healthcare,207160,1174076434,-13.55,35.07,19.76
CLDC,China Lending Corporation,2.36,Financial Services,22317,54464712,0,7.035,2
CNBKA,Century Bancorp Inc. Class A Common Stock,77.45,Financial Services,6246,431234552,0,89.4,53.35
CLDT,Chatham Lodging Trust (REIT) of Beneficial Interest,21.13,Real Estate,310752,974569904,9.43,23.91,18.66
CLDR,Cloudera Inc.,17.82,Technology,1268844,2516776337,0,23.35,14.5
CLDX,Celldex Therapeutics Inc.,2.35,Healthcare,1244800,319565523,-2.47,3.94,2.2
CIZN,Citizens Holding Company,21.85,Financial Services,3734,106973778,0,26,21.18
CMRX,Chimerix Inc.,5.02,Healthcare,271086,236581215,-3.51,6.6399,4.17
CNACU,Constellation Alpha Capital Corp. Unit,10.3,Industrials,13761,190488400,0,10.5,8.22
CLRB,Cellectar Biosciences Inc.,1.16,Healthcare,284930,18189218,-1.37,3.07,1.06
CLRG,IQ Chaikin U.S. Large Cap ETF,26.04,,264292,248682026,0,27.8,24.16
CMRE,Costamare Inc. $0.0001 par value,6.43,Industrials,701238,695764484,8.35,8.18,5.45
CLRO,ClearOne Inc.,8.15,Technology,3352,68796639,272.54,12.4,6.7
CMCM,Cheetah Mobile Inc. American Depositary Shares each representing 10 Class,13.81,Technology,1603935,1990478042,38.36,18.18,7.54
CMCO,Columbus McKinnon Corporation,35.6,Industrials,191815,819565756,26.97,44.55,23.125
CISN,Cision Ltd.,11.96,Technology,230005,1466713667,-47.84,13.68,10.002
CLAR,Clarus Corporation,7.8,Consumer Cyclical,56966,234321867,-780,8,5
CMCT,CIM Commercial Trust Corporation,16.8,Real Estate,8731,737058149,0,20.45,15.1
CJ,C&J Energy Services Inc.,26.52,Energy,851477,1794412152,-120.55,43.05,22.99
CLH,Clean Harbors Inc.,52.4,Industrials,321682,2983315295,262,61.615,47.95
CLI,Mack-Cali Realty Corporation,18.87,Real Estate,657891,1696678671,8.24,29.7,18.12
CM,Canadian Imperial Bank of Commerce,91.57,Financial Services,367103,40513835767,10.76,100.01,77.2
CL,Colgate-Palmolive Company,71.46,Consumer Defensive,4493613,62550848555,24.9,77.91,68.19
CLD,Cloud Peak Energy Inc,3.35,Basic Materials,1250995,251725244,-7.13,5.981,2.78
CJJD,China Jo-Jo Drugstores Inc.,1.37,Consumer Defensive,43616,34544109,45.67,1.97,1.17
CLF,Cleveland-Cliffs Inc.,7.92,Basic Materials,16669019,2355415667,10.29,12.22,5.56
CLB,Core Laboratories N.V.,106.43,Energy,459441,4700406768,53.22,121.39,86.55
CLIRW,ClearSign Combustion Corporation Warrant,1.09,,3191,0,0,1.95,0.4775
CLX,Clorox Company (The),131.7,Consumer Defensive,1255766,17042505483,24.17,150.4,124.09
CMS-B,CMS Energy Corporation Preferred Stock,104.4,Utilities,843,38527531,0,105.95,101.1
CLW,Clearwater Paper Corporation,37.05,Basic Materials,120196,608858026,17.15,58.75,33.8
CLR,Continental Resources Inc.,53.33,Energy,2426555,20009890850,1333.25,58.89,29.08
CLS,Celestica Inc.,10.68,Technology,1208572,1315868350,13.19,14.74,9.79
CLGN,CollPlant Holdings Ltd.,6.8,Healthcare,126,23277848,0,9.34,6
CLBS,Caladrius Biosciences Inc.,3.99,Healthcare,40243,37577300,-1.26,7.79,2.63
CMCSA,Comcast Corporation Class A Common Stock,39.79,Consumer Cyclical,26399652,184804973996,19.32,44,34.78
CMTL,Comtech Telecommunications Corp.,21.88,Technology,131263,516533522,64.35,23.9,10.95
CLGX,CoreLogic Inc.,45.59,Industrials,557196,3755422727,22.57,49.3,36.31
CLPR,Clipper Realty Inc.,8.26,Real Estate,61063,147133356,23.6,14.24,7.64
CIO,City Office REIT Inc.,10.67,Real Estate,278387,384248958,11.99,13.93,10.15
