symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
EQM,EQT Midstream Partners LP representing Limited Partner Interests,65.78,Energy,380352,5300668041,12.67,82.99,64.42
EQC,Equity Commonwealth of Beneficial Interest,29.4,Real Estate,763981,3651997910,31.61,32.51,27.96
EQFN,Equitable Financial Corp.,10.65,Financial Services,1279,36721359,0,10.95,9.9
ENLK,EnLink Midstream Partners LP Representing Limited Partnership Interests,16.36,Energy,806555,5709781776,-81.8,19.59,14.4302
ENLC,EnLink Midstream LLC representing Limited Partner Interests,16.9,Energy,386112,3051969766,563.33,20.45,15.002
ERIC,Ericsson,6.66,Technology,6465120,21844800000,-14.8,7.47,5.52
ERYP,Erytech Pharma S.A.,21.01,Healthcare,1814,376867610,0,32.33,17.5
EME,EMCOR Group Inc.,76.43,Industrials,319045,4495138352,21,85.08,59.76
EMD,Western Asset Emerging Markets Debt Fund Inc,14.79,Financial Services,231519,898433517,0,16.16,14.56
EMCI,EMC Insurance Group Inc.,26.6,Financial Services,14458,570717497,21.8,32.19,25.97
EMF,Templeton Emerging Markets Fund,17.21,Financial Services,86617,309942807,0,18,13.16
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,112.11,,3679764,11838816000,0,117.46,111.06
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,71.67,,3873,50169000,0,73.96,70.2702
EMO,ClearBridge Energy MLP Opportunity Fund Inc.,11.65,Financial Services,150075,363434052,0,13.88,9.92
EMN,Eastman Chemical Company,100.29,Basic Materials,1416479,14415122876,13.16,104.08,76.02
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,27.42,,7531,46614000,0,28.89,21.41
EMCF,Emclaire Financial Corp,33,Financial Services,734,74947587,0,33.98,26.5
EOCC,Enel Generacion Chile S.A. American Depositary Shares (Each representing 30 shares of),28.12,Utilities,150580,7687777950,0,29.41,19.9
EMR,Emerson Electric Company,71.07,Industrials,3804032,45117906882,27.55,74.45,56.77
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of),6.06,Utilities,367521,5950044057,0,6.53,4.88
ENIA,Enel Americas S.A. American Depositary Shares,11.53,Utilities,793520,13248579130,0,12.1101,9.07
EROS,Eros International PLC A,13.3,Consumer Cyclical,452612,814479698,221.67,16.9,6.65
ELEC,Electrum Special Acquisition Corporation,10.35,Industrials,25088,186611245,0,10.35,9.92
EPAM,EPAM Systems Inc.,113.85,Technology,313515,6012712916,41.1,119.18,70.22
EMKR,EMCORE Corporation,5.525,Technology,303740,150278685,14.17,12.2,4.9
EL,Estee Lauder Companies Inc. (The),139.35,Consumer Defensive,1904634,51249750590,40.04,141.669,81.69
ENB,Enbridge Inc,34.08,Energy,3119021,57765601431,21.3,42.92,33.26
ENG,ENGlobal Corporation,0.81,Industrials,33939,22285995,0,2.55,0.73
ENBL,Enable Midstream Partners LP representing limited partner interests,14.48,Energy,306844,6263563702,17.24,17.25,13.75
ELSE,Electro-Sensors Inc.,3.97,Technology,6171,13480218,0,5.24,2.96
ENR,Energizer Holdings Inc.,53.35,Technology,1178375,3184233482,17.9,62.86,40.64
ENS,Enersys,72.28,Technology,279163,3029260510,15.22,84.74,61.33
ENT,Global Eagle Entertainment Inc.,1.65,Consumer Cyclical,561025,149791605,0,5.89,1.65
ENV,Envestnet Inc,56.25,Industrials,227710,2492200744,72.12,56.35,30.8
ENZ,Enzo Biochem Inc. ($0.01 Par Value),6.79,Healthcare,180694,318625646,-75.44,12.04,6.42
ES,Eversource Energy (D/B/A),58.17,Utilities,3048030,18433247451,18.89,66.15,55.85
EPR-C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares,24.61,Real Estate,14211,132894000,0,30.48,23.99
EPAY,Bottomline Technologies Inc.,37.27,Technology,321109,1516160409,120.23,39.5,21.52
ENZL,iShares MSCI New Zealand ETF,47.54,,47698,140243000,0,50.03,40.94
ELON,Echelon Corporation,4.67,Technology,16935,21110020,-4.49,7.2,4.2585
EMXC,iShares MSCI Emerging Markets ex China ETF,55.14,,3512,11028000,0,58.489,50.0248
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,33.26,,7041,43238000,0,35.28,29.8189
ELGX,Endologix Inc.,4.33,Healthcare,784782,361354564,-7.1,7.66,3.77
EML,Eastern Company (The),25.45,Industrials,9539,159353012,0,31.5,18.85
ELLI,Ellie Mae Inc.,92.47,Technology,439974,3165033939,84.83,114.95,79.71
EQBK,Equity Bancshares Inc.,37,Financial Services,57754,540407459,18.69,37,29.13
ELF,e.l.f. Beauty Inc.,20.19,Consumer Defensive,550688,933985705,46.95,31.1,18.2
ELY,Callaway Golf Company,15.46,Consumer Cyclical,1022514,1461532265,28.63,16.01,9.99
EQRR,ProShares Equities for Rising Rates ETF,47.21,,3468,15343297,0,50.68,38.13
ELS,Equity Lifestyle Properties Inc.,84.32,Real Estate,422040,7469500691,23.49,91.94,75.6
ELP,Companhia Paranaense de Energia (COPEL),7.61,Utilities,487931,2082517404,13.84,11.43,6.7
EPIX,ESSA Pharma Inc.,0.1925,Healthcare,174515,22237964,-0.38,3.59,0.15
EOLS,Evolus Inc.,11.9,Healthcare,0,280755213,0,12.2,9.6
ENPH,Enphase Energy Inc.,2.55,Technology,977116,219091293,-4.55,3.45,0.6501
ELVT,Elevate Credit Inc.,7.27,Financial Services,207561,304321262,45.44,9.475,5.9
ERF,Enerplus Corporation,10.47,Energy,1397167,2550367145,16.11,11.78,6.52
ERA,Era Group Inc.,9.43,Industrials,58604,201129198,0,14.95,8
EPZM,Epizyme Inc.,17.8,Healthcare,500245,1233230778,-7.84,20.45,9.3001
ERI,Eldorado Resorts Inc.,34.15,Consumer Cyclical,683352,2623559919,-121.96,35.3,15.9
ERJ,Embraer S.A.,27.6,Industrials,1510965,5056762345,11.74,27.6,17.58
EMITF,Elbit Imaging Ltd.,2.77,Real Estate,17353,25458538,0,3.6517,2.12
ERII,Energy Recovery Inc.,7.55,Industrials,350911,404642514,107.86,11.3,6.13
ENFC,Entegra Financial Corp.,27.2,Financial Services,11061,187113995,23.05,30.7,22
ELECU,Electrum Special Acquisition Corporation Unit,10.65,Industrials,85,192921770,0,10.8,8.36
EQC-D,Equity Commonwealth 6.50% Pfd Conv Shs Ser D,25.85,Real Estate,5399,392403000,0,27.24,25.15
ENVA,Enova International Inc.,22.55,Financial Services,426767,755527715,20.13,23.25,11.15
ETR,Entergy Corporation,75.43,Utilities,1381939,13596363630,11.16,87.95,71.95
EXD,Eaton Vance Tax-Advantaged Bond of Beneficial Interest,9.62,Financial Services,56404,93617857,0,11.98,9.17
EXC,Exelon Corporation,37.68,Utilities,7559755,36362307754,14.55,42.67,33.3
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund of Beneficial Interest,9.1,Financial Services,1299256,2743267891,0,9.84,8.02
EXLS,ExlService Holdings Inc.,60.02,Industrials,125395,2037257299,25.01,64.34,44.61
EXK,Endeavour Silver Corporation (Canada),2.2,Basic Materials,1514775,280474502,110,4.85,1.94
EVHC,Envision Healthcare Corporation,37.39,Healthcare,2349391,4523663025,11.54,73,23.77
EXR,Extra Space Storage Inc,80.75,Real Estate,1237349,10175130092,18.87,88.56,71.34
EXP,Eagle Materials Inc,102.32,Basic Materials,602626,4979796732,24.19,122.49,86.51
ESPR,Esperion Therapeutics Inc.,75.79,Healthcare,604835,1985527397,-11.03,82.18,20.39
ESXB,Community Bankers Trust Corporation.,8.25,Financial Services,36006,182098315,34.38,9.35,6.95
EXTR,Extreme Networks Inc.,12.2,Technology,3619075,1406263488,34.86,15.55,6
EXTN,Exterran Corporation,27.07,Energy,144519,968786303,-58.85,33.6908,23.29
EXXI,Energy XXI Gulf Coast Inc.,5.54,Energy,582103,184046706,0,35.96,4.7395
EYE,National Vision Holdings Inc.,35.88,Consumer Cyclical,229522,2678579492,0,43.8,27.19
EVRI,Everi Holdings Inc.,7.77,Consumer Cyclical,642693,523441427,-6.17,8.99,3.11
EXEL,Exelixis Inc.,28.83,Healthcare,2802956,8529448044,56.53,32.5,18.03
ESND,Essendant Inc.,8,Industrials,286337,300894424,14.81,22.52,8
ESNT,Essent Group Ltd.,46.84,Financial Services,723649,4610653525,15.11,50.08,33.45
ESGU,iShares MSCI USA ESG Optimized ETF,59.6,,19703,53640000,0,62.57,51.3
ESGR,Enstar Group Limited,195.55,Financial Services,39199,3800256711,0,237.3,180.5
ESGE,iShares MSCI EM ESG Optimized ETF,76.86,,39986,261324000,0,81.63,58.77
ESGD,iShares MSCI EAFE ESG Optimized ETF,68.29,,35460,177554000,0,72.49,58.08
ESGG,FlexShares STOXX Global ESG Impact Index Fund,97.26,,3812,57918097,0,101.95,82.3375
EVH,Evolent Health Inc Class A,14.05,Technology,873675,1086589346,-18.01,27.5,10.3
ESRT,Empire State Realty Trust Inc. Class A,18.15,Real Estate,1239316,5792036295,18.71,21.98,17.52
EVK,Ever-Glory International Group Inc.,2.8,Consumer Cyclical,10342,41428778,0,3.236,1.9609
EVN,Eaton Vance Municipal Income Trust,11.71,Financial Services,87650,278491248,0,13.18,11.49
EVA,Enviva Partners LP representing limited partner interests,26.5,Basic Materials,48876,697413830,40.15,31.95,26.325
EVC,Entravision Communications Corporation,6.7,Consumer Cyclical,516600,603032455,3.6,7.9,5.05
ESRX,Express Scripts Holding Company,76.05,Healthcare,4463954,43072666650,11.12,83.485,55.8
EVG,Eaton Vance Short Diversified Income Fund Duration Diversified Income Fund of Beneficial Interest,13.56,Financial Services,70375,242460882,0,14.64,13.32
EWBC,East West Bancorp Inc.,66.38,Financial Services,852815,9594758432,19.24,69.25,48.073
EVR,Evercore Inc. Class A,96.7,Financial Services,504625,3734313991,19.5,103.05,66.8
ESIO,Electro Scientific Industries Inc.,17.41,Technology,1722197,584141869,-15.41,27.72,6.17
EWZS,iShares MSCI Brazil Small-Cap ETF,17.56,,84517,81654000,0,18.139,12.14
EVFM,Evofem Biosciences Inc.,7.27,Healthcare,23344,129094590,0,15.78,1.8
EYES,Second Sight Medical Products Inc.,1.61,Healthcare,758921,91458227,-2.6,2.58,0.9
EVOK,Evoke Pharma Inc.,2.09,Healthcare,84385,32214445,-2.52,4.09,2.07
EVOL,Evolving Systems Inc.,5.5,Technology,17980,68903489,0,5.85,4
EYEG,Eyegate Pharmaceuticals Inc.,0.5901,Healthcare,432305,10152539,-0.5,3.9,0.4947
EW,Edwards Lifesciences Corporation,134.32,Healthcare,1363658,28424783759,35.35,138.48,89.2
EV,Eaton Vance Corporation,55.84,Financial Services,787293,6618201695,22.61,60.95,42.2
EYEN,Eyenovia Inc.,9.49,Healthcare,58430,94299957,0,10.74,7.321
EVGN,Evogene Ltd.,3.95,Healthcare,6289,101714661,-4.76,5.84,2.66
ESCA,Escalade Incorporated,12,Consumer Cyclical,9886,172447032,16.9,14.375,11.305
ESTE,Earthstone Energy Inc. Class A,9.69,Energy,160765,615892398,11.96,15.25,7.85
ETP,Energy Transfer Partners L.P. representing limited partner interests,18.28,Energy,7896658,21122423447,27.28,26.17,15.25
ETV,Eaton Vance Corporation Tax-Managed Buy-Write Opportunities Fund of Beneficial Interest,15.21,Financial Services,264412,989927168,0,15.69,14.19
ETW,Eaton Vance Corporation Tax-Managed Global Buy-Write Opportunites Fund of Beneficial Interest,11.76,Financial Services,419740,1253043359,0,12.74,10.59
EVLV,EVINE Live Inc.,1.16,Consumer Cyclical,241098,75704849,-16.57,1.62,0.89
ETX,Eaton Vance Municipal Income 2028 Term Trust of Beneficial Interest,18.89,Financial Services,29634,204651408,0,21.2,18.69
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund of Beneficial Interest,11.74,Financial Services,558289,1754475143,0,12.565,10.17
EXFO,EXFO Inc,4.5,Technology,77478,105332045,22.5,6.15,3.725
EVLMC,Eaton Vance NextShares Trust II,None,,90,34966190,0,100.06,99.9
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund of Beneficial Interest,16.05,Financial Services,81189,400049942,0,17.27,15.284
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund of Beneficial Interest,17.07,Financial Services,272177,1302444653,0,18.45,15.18
ESTR,Estre Ambiental Inc.,9.78,Industrials,5082,452325000,0,11.01,8.39
ETE,Energy Transfer Equity L.P. representing Limited Partnership interests,16.51,Energy,6127093,17817344845,19.65,19.82,15.0254
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund of Beneficial Interest,9.2,Financial Services,429580,585737127,0,9.92,8.74
ETH,Ethan Allen Interiors Inc.,24.9,Consumer Cyclical,404125,684026954,16.94,33.125,23.5
ETN,Eaton Corporation PLC,81.71,Industrials,2867305,36001426000,17.57,89.85,69.82
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,24.99,Financial Services,58432,363112972,0,26.8317,22.25
ETM,Entercom Communications Corporation,10.35,Consumer Cyclical,2787466,1471122401,12.78,16.3,9.4
ESL,Esterline Technologies Corporation,75.15,Industrials,289038,2233588686,17.2,102.7,67.15
EXPR,Express Inc.,6.91,Consumer Cyclical,2771780,541467020,8.86,11.68,5.28
EXPO,Exponent Inc.,75.5,Industrials,98913,1948711550,39.53,78.39,56.95
EXPE,Expedia Inc.,104.1,Consumer Cyclical,2903219,15805857148,28.6,161,98.52
EXPD,Expeditors International of Washington Inc.,61.93,Industrials,1194425,11005137501,25.91,67.54,51.96
ETFC,E*TRADE Financial Corporation,52.01,Financial Services,2701012,13877718091,23.75,56,32.25
F,Ford Motor Company,10.63,Consumer Cyclical,60055647,42236728103,6.01,13.48,10.19
EXAC,Exactech Inc.,49.25,Healthcare,183666,710375302,40.7,50.95,23.75
ESBK,Elmira Savings Bank NY (The),20.35,Financial Services,5740,56083176,0,21.75,18.9
ESSA,ESSA Bancorp Inc.,15.39,Financial Services,13750,179403892,0,16.8,14.01
EVF,Eaton Vance Senior Income Trust,6.47,Financial Services,115698,244996947,0,6.98,6.31
ESES,Eco-Stim Energy Solutions Inc.,1.28,Energy,33740,95417658,-1.52,1.97,0.85
EXAS,Exact Sciences Corporation,48.01,Healthcare,3365111,5748256552,-41.39,63.6,19.91
EURN,Euronav NV,8.3,Industrials,761276,1312782232,-63.85,9.65,6.9
EVEP,EV Energy Partners L.P.,0.6167,Energy,270290,30445782,-0.59,1.84,0.37
EUFN,iShares MSCI Europe Financials Sector Index Fund,24.25,,2828796,2621425000,0,25.85,19.04
EVBG,Everbridge Inc.,33.58,Technology,237758,948792524,-73,33.85,16.63
EVT,Eaton Vance Tax Advantaged Dividend Income Fund of Beneficial Interest,22.45,Financial Services,186274,1635165955,0,24.4299,20.96
FAB,First Trust Multi Cap Value AlphaDEX Fund,55.54,,5346,99972111,0,59.34,50.2735
FAC,First Acceptance Corporation,1.03,Financial Services,11576,42435850,0,1.62,0.8
ESV,Ensco plc Class A,4.88,Energy,14626057,2130213589,-48.8,10.68,4.1
ESS,Essex Property Trust Inc.,225.44,Real Estate,477094,14887387818,18.94,270.04,214.03
ESQ,Esquire Financial Holdings Inc.,22.5,Financial Services,11967,164847060,0,25.915,14.51
ESG,FlexShares STOXX US ESG Impact Index Fund,63.84,,2000,19152064,0,70,55.159
ESE,ESCO Technologies Inc.,61.3,Technology,119366,1584290286,28.64,66.8,50.3
ESLT,Elbit Systems Ltd.,147.66,Industrials,46044,6312152551,94.05,153.13,110.12
EVTC,Evertec Inc.,16.2,Technology,1391513,1172719669,9.82,19.525,12.6
ETSY,Etsy Inc.,21.31,Consumer Cyclical,1930464,2593731072,85.24,21.86,9.41
EZPW,EZCORP Inc.,12.8,Financial Services,793983,697144538,20.98,13.75,7.55
ESEA,Euroseas Ltd.,1.84,Industrials,24445,20559895,-1.98,2.73,1.13
FATE,Fate Therapeutics Inc.,9.17,Healthcare,617346,382257823,-9.76,9.78,2.52
FFHL,Fuwei Films (Holdings) Co. Ltd.,3.15,Consumer Cyclical,45067,10287387,0,4.93,2.35
FEUZ,First Trust Eurozone AlphaDEX ETF,45.33,,33764,67995091,0,48.43,33.47
FGP,Ferrellgas Partners L.P.,4.05,Consumer Cyclical,288665,393468293,-7.36,6.67,3.8
FGM,First Trust Germany AlphaDEX Fund,51.32,,17630,274562103,0,55.51,37.72
FDIV,First Trust Strategic Income ETF,50.29,,17119,98065601,0,53.0665,46.8854
FALN,iShares Fallen Angels USD Bond ETF,26.92,,83711,78068000,0,30.06,26.4483
FGB,First Trust Specialty Finance and Financial Opportunities Fund,6.26,Financial Services,72775,89773139,0,8.43,5.65
FBHS,Fortune Brands Home & Security Inc.,63.83,Consumer Cyclical,1752508,9689443341,20.72,73.62,56.33
FCAP,First Capital Inc.,37.27,Financial Services,1047,124368648,0,38,29.812
FCAU,Fiat Chrysler Automobiles N.V.,22.1,Consumer Cyclical,7254556,43011814650,8.07,24.95,9.6
FFWM,First Foundation Inc.,18.54,Financial Services,175435,708371982,18.92,19.8399,14.67
FELP,Foresight Energy LP representing Limited Partner Interests,3.95,Basic Materials,25205,563266761,-6.93,7.39,3.53
FEDU,Four Seasons Education (Cayman) Inc. American Depositary Shares each two ADSs representing one,7.86,Consumer Defensive,69939,377698011,0,10.73,7.36
FELE,Franklin Electric Co. Inc.,39.85,Industrials,119813,1856876582,21.9,47.2,36
FFG,FBL Financial Group Inc.,70.15,Financial Services,17312,1748876399,16.2,79.7,59.75
FCPT,Four Corners Property Trust Inc.,21.68,Real Estate,291532,1326731166,16.18,26.96,20.82
FFC,Flaherty & Crumrine Preferred Securities Income Fund Incorporated,19.21,Financial Services,275932,850093118,0,22.44,18.35
FFA,First Trust Enhanced Equity Income Fund,15.38,Financial Services,64738,307187262,0,16.67,13.96
FE,FirstEnergy Corporation,32.8,Utilities,9722177,14591342498,11.97,35.22,27.93
FDC,First Data Corporation Class A,15.82,Industrials,8086768,12993225511,12.17,19.23,14.67
FCFS,First Cash Inc.,72.75,Financial Services,255168,3432831479,26.45,75.35,42.7
FG,FGL Holdings,9.62,Financial Services,424070,2062239400,0,12.25,8.65
FDP,Fresh Del Monte Produce Inc.,45.41,Consumer Defensive,225980,2258553129,0,62.8,43.02
FDS,FactSet Research Systems Inc.,200.71,Financial Services,334858,7832482754,27.46,209.02,155.09
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,63.11,,202870,1016197220,0,67.2199,50.32
FDX,FedEx Corporation,240.98,Industrials,1928585,64556041351,19.59,274.66,182.89
FANG,Diamondback Energy Inc.,122.81,Energy,1446580,12055924762,23.04,134.5212,82.77
FFBW,FFBW Inc.,10.75,Financial Services,12047,71084375,0,12.4999,10.75
FEIM,Frequency Electronics Inc.,10.01,Technology,4083,87384117,-1001,11.5,7.53
FFBC,First Financial Bancorp.,28.45,Financial Services,381893,1765865525,17.24,29.5,22.8
FBSS,Fauquier Bankshares Inc.,21.37,Financial Services,1595,80408407,0,22.25,17.24
FFIV,F5 Networks Inc.,143.04,Technology,896742,8846229127,22.11,149.5,114.63
FFIN,First Financial Bankshares Inc.,46.95,Financial Services,244940,3169849345,27.62,48.85,36.85
FFIC,Flushing Financial Corporation,27.19,Financial Services,84269,777314953,17.43,31.6932,24.27
FBIO,Fortress Biotech Inc.,3.42,Healthcare,124562,173245240,-1.87,5.13,2.68
FENG,Phoenix New Media Limited American Depositary Shares each representing 8 Class A.,5.29,Technology,353500,379477616,0,8.14,2.43
FENC,Fennec Pharmaceuticals Inc.,9.11,Healthcare,15818,167727608,0,13.9499,2.2964
FBIZ,First Business Financial Services Inc.,24.47,Financial Services,16673,214443799,17.99,28.43,20.57
FCVT,First Trust SSI Strategic Convertible Securities ETF,28.67,,80129,75975557,0,32.38,26.4301
FDEU,First Trust Dynamic Europe Equity Income Fund of Beneficial Interest,18.73,Financial Services,78538,322753637,0,20.2002,16.46
FB,Facebook Inc.,176.01,Technology,27641620,511309183416,28.62,195.32,132.9
FC,Franklin Covey Company,25.5,Consumer Defensive,102522,353386370,-72.86,31.2,15.2
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,44.29,,8705,15501589,0,48.509,35.1126
FF,FutureFuel Corp.,12.81,Basic Materials,98408,560330793,0,16.39,12.2
FDEF,First Defiance Financial Corp.,53.11,Financial Services,29681,539438270,15.22,56.91,46.71
FCT,First Trust Senior Floating Rate Income Fund II of Beneficial Interest,12.93,Financial Services,123845,345191977,0,14.01,12.62
FCSC,Fibrocell Science Inc,0.6699,Healthcare,704786,17350410,-0.5,4.6359,0.605
FCX,Freeport-McMoRan Inc.,18.43,Basic Materials,23503236,26679096011,15.75,20.25,11.05
FAST,Fastenal Company,54.24,Industrials,3326542,15599636187,28.1,57.815,39.79
FCB,FCB Financial Holdings Inc. Class A,55,Financial Services,196381,2450292900,19.3,57.2,39.9
FCF,First Commonwealth Financial Corporation,14.24,Financial Services,551919,1387780247,17.37,15.67,12.0534
FCN,FTI Consulting Inc.,43.24,Industrials,234217,1641245460,23.89,45.27,31.65
FEO,First Trust/Aberdeen Emerging Opportunity Fund of Beneficial Interest,16.78,Financial Services,24309,86702931,0,17.42,14.72
FEM,First Trust Emerging Markets AlphaDEX Fund,29.48,,307419,595496059,0,31.32,21.9
FEI,First Trust MLP and Energy Income Fund of Beneficial Interest,14.47,Financial Services,188185,660161221,0,16.89,13.5889
FET,Forum Energy Technologies Inc.,11.55,Energy,1335645,1248515984,-30.39,23,10.05
FEYE,FireEye Inc.,16.39,Technology,4340805,3025396992,-15.04,18,10.35
FEP,First Trust Europe AlphaDEX Fund,40.14,,246457,826884080,0,42.4904,30.25
FCNCA,First Citizens BancShares Inc. Class A Common Stock,427.6,Financial Services,34372,5135649178,0,459.27,319.4
FHB,First Hawaiian Inc.,27.98,Financial Services,375888,3905694120,16.86,32.4,26.3
FEX,First Trust Large Cap Core AlphaDEX Fund,59.51,,126760,1490725619,0,62.82,50.487
FCEF,First Trust CEF Income Opportunity ETF,21.58,,16341,30319900,0,23.93,20.04
FBR,Fibria Celulose S.A.,19.25,Basic Materials,1747755,10648715462,31.05,19.25,7.98
